iso2c,iso3c,country,year,gdp_percap,life_expect,population,birth_rate,neonat_mortal_rate,region,income
AU,AUS,Australia,1997,22990.7070882274,78.4804878048781,18517000,13.6,3.6,East Asia & Pacific,High income: OECD
AU,AUS,Australia,1993,19164.9049784648,77.8780487804878,17667000,14.7,4,East Asia & Pacific,High income: OECD
AU,AUS,Australia,1990,17362.3771306073,76.9946341463415,17065100,15.4,4.6,East Asia & Pacific,High income: OECD
AU,AUS,Australia,1991,17815.7947370697,77.2756097560976,17284000,14.9,4.4,East Asia & Pacific,High income: OECD
AU,AUS,Australia,2013,45476.9765882814,82.1487804878049,23117353,13.3,2.4,East Asia & Pacific,High income: OECD
AU,AUS,Australia,2002,28685.30613792,79.9365853658537,19651400,12.8,3.4,East Asia & Pacific,High income: OECD
AU,AUS,Australia,2005,32559.4592872484,80.8414634146341,20394800,12.8,3.3,East Asia & Pacific,High income: OECD
AU,AUS,Australia,1994,20088.1173707488,77.8780487804878,17855000,14.5,3.9,East Asia & Pacific,High income: OECD
AU,AUS,Australia,2000,26373.9696831642,79.2341463414634,19153000,13,3.5,East Asia & Pacific,High income: OECD
AU,AUS,Australia,2009,40257.1686174765,81.5439024390244,21691700,13.9,2.9,East Asia & Pacific,High income: OECD
AU,AUS,Australia,1998,24216.7334319332,78.6317073170732,18711000,13.3,3.6,East Asia & Pacific,High income: OECD
AU,AUS,Australia,1999,25268.5198066101,78.9317073170732,18926000,13.1,3.5,East Asia & Pacific,High income: OECD
AU,AUS,Australia,2003,29693.4185072851,80.2390243902439,19895400,12.6,3.4,East Asia & Pacific,High income: OECD
AU,AUS,Australia,2001,27398.6820277778,79.6341463414634,19413000,12.7,3.5,East Asia & Pacific,High income: OECD
AU,AUS,Australia,2006,34322.9183318446,81.0414634146342,20697900,12.9,3.2,East Asia & Pacific,High income: OECD
AU,AUS,Australia,2010,39168.256719609,81.6951219512195,22031750,13.7,2.8,East Asia & Pacific,High income: OECD
AU,AUS,Australia,1996,22048.0166395581,78.0780487804878,18311000,13.9,3.7,East Asia & Pacific,High income: OECD
AU,AUS,Australia,1992,18210.8006376604,77.3780487804878,17495000,15.1,4.2,East Asia & Pacific,High income: OECD
AU,AUS,Australia,2004,31310.5019545347,80.490243902439,20127400,12.3,3.3,East Asia & Pacific,High income: OECD
AU,AUS,Australia,1995,20981.0293792794,77.8292682926829,18072000,14.2,3.7,East Asia & Pacific,High income: OECD
AU,AUS,Australia,2011,41763.118511715,81.8951219512195,22340024,13.6,2.6,East Asia & Pacific,High income: OECD
AW,ABW,Aruba,2002,,73.865243902439,94995,13.387,,Latin America & Caribbean,High income
AW,ABW,Aruba,2001,,73.7829024390244,92894,13.776,,Latin America & Caribbean,High income
AW,ABW,Aruba,1995,,73.5636097560976,80326,16.692,,Latin America & Caribbean,High income
AW,ABW,Aruba,1996,,73.5894390243902,83195,16.135,,Latin America & Caribbean,High income
AW,ABW,Aruba,2011,36015.070459561,75.0813902439024,101936,10.597,,Latin America & Caribbean,High income
AW,ABW,Aruba,1997,,73.6148048780488,85447,15.603,,Latin America & Caribbean,High income
AW,ABW,Aruba,2000,,73.7206097560976,90858,14.187,,Latin America & Caribbean,High income
AW,ABW,Aruba,1994,,73.535756097561,76700,17.27,,Latin America & Caribbean,High income
AW,ABW,Aruba,1990,,73.3899756097561,62148,19.571,,Latin America & Caribbean,High income
AW,ABW,Aruba,2008,,74.6757317073171,101342,11.36,,Latin America & Caribbean,High income
AW,ABW,Aruba,2007,,74.526756097561,101218,11.661,,Latin America & Caribbean,High income
AW,ABW,Aruba,1993,,73.5053170731707,72498,17.859,,Latin America & Caribbean,High income
AW,ABW,Aruba,1992,,73.471756097561,68235,18.446,,Latin America & Caribbean,High income
AW,ABW,Aruba,1999,,73.6753902439025,89004,14.627,,Latin America & Caribbean,High income
AW,ABW,Aruba,2012,,75.205756097561,102393,10.403,,Latin America & Caribbean,High income
AW,ABW,Aruba,2004,,74.0908536585366,98742,12.657,,Latin America & Caribbean,High income
AW,ABW,Aruba,1998,,73.6422926829268,87276,15.099,,Latin America & Caribbean,High income
AW,ABW,Aruba,2005,,74.2280731707317,100031,12.313,,Latin America & Caribbean,High income
AW,ABW,Aruba,2006,,74.3761951219512,100830,11.98,,Latin America & Caribbean,High income
AW,ABW,Aruba,2009,,74.8181463414634,101416,11.079,,Latin America & Caribbean,High income
AW,ABW,Aruba,1991,,73.4331219512195,64623,19.021,,Latin America & Caribbean,High income
AW,ABW,Aruba,2013,,75.3286585365854,102921,10.244,,Latin America & Caribbean,High income
AW,ABW,Aruba,2014,,75.4510975609756,103441,10.124,,Latin America & Caribbean,High income
AW,ABW,Aruba,2003,,73.9685609756098,97015,13.015,,Latin America & Caribbean,High income
AW,ABW,Aruba,2010,,74.9535365853659,101597,10.823,,Latin America & Caribbean,High income
AZ,AZE,Azerbaijan,2007,12477.3846859443,69.756512195122,8581300,17.7,24.4,Europe & Central Asia,Upper middle income
AZ,AZE,Azerbaijan,1991,5558.81841314857,64.4241463414634,7271000,26.6,36.2,Europe & Central Asia,Upper middle income
AZ,AZE,Azerbaijan,2009,14900.5086642522,70.2936829268293,8947243,17,22.5,Europe & Central Asia,Upper middle income
AZ,AZE,Azerbaijan,1993,3361.03549662053,64.1540243902439,7495000,23.7,37,Europe & Central Asia,Upper middle income
AZ,AZE,Azerbaijan,2001,3942.08488219485,67.1502926829268,8111200,13.6,32.1,Europe & Central Asia,Upper middle income
AZ,AZE,Azerbaijan,2002,4393.96719931842,67.5610731707317,8171950,13.5,30.6,Europe & Central Asia,Upper middle income
AZ,AZE,Azerbaijan,2008,13799.7861400733,70.0639512195122,8763400,17.4,23.4,Europe & Central Asia,Upper middle income
AZ,AZE,Azerbaijan,1992,4334.43366410288,64.207243902439,7382000,25.2,36.6,Europe & Central Asia,Upper middle income
AZ,AZE,Azerbaijan,2000,3534.32914766215,66.758243902439,8048600,14.5,33.4,Europe & Central Asia,Upper middle income
AZ,AZE,Azerbaijan,1999,3136.09389310516,66.3554878048781,7982750,14.7,34.7,Europe & Central Asia,Upper middle income
AZ,AZE,Azerbaijan,2005,7169.15043103855,68.9372682926829,8391850,16.9,26.6,Europe & Central Asia,Upper middle income
AZ,AZE,Azerbaijan,1997,2634.15863088586,65.4623902439024,7838250,16.8,36.6,Europe & Central Asia,Upper middle income
AZ,AZE,Azerbaijan,2003,4945.90791637216,68.0036829268293,8234100,13.8,29.2,Europe & Central Asia,Upper middle income
AZ,AZE,Azerbaijan,2004,5551.44884183019,68.4701951219512,8306500,15.8,27.8,Europe & Central Asia,Upper middle income
AZ,AZE,Azerbaijan,2014,17584.6853479395,70.7632195121951,9535079,17.9,18.9,Europe & Central Asia,Upper middle income
AZ,AZE,Azerbaijan,2010,15627.6056198817,70.4513170731707,9054332,18.3,21.7,Europe & Central Asia,Upper middle income
AZ,AZE,Azerbaijan,2006,9830.16260573868,69.375243902439,8484550,17.6,25.4,Europe & Central Asia,Upper middle income
AZ,AZE,Azerbaijan,1996,2471.58587927039,64.994,7763000,16.6,37.1,Europe & Central Asia,Upper middle income
AZ,AZE,Azerbaijan,1990,5502.43398864152,64.7463658536585,7159000,25.9,35.9,Europe & Central Asia,Upper middle income
AZ,AZE,Azerbaijan,2013,17174.3108809494,70.6905853658537,9416801,18.3,19.7,Europe & Central Asia,Upper middle income
AZ,AZE,Azerbaijan,2011,15754.1523626148,70.5518048780488,9173082,19.2,21,Europe & Central Asia,Upper middle income
AZ,AZE,Azerbaijan,1995,2420.44486439699,64.5758292682927,7685000,18.9,37.4,Europe & Central Asia,Upper middle income
AZ,AZE,Azerbaijan,1998,2901.35167222536,65.9233658536585,7913000,15.7,35.8,Europe & Central Asia,Upper middle income
AZ,AZE,Azerbaijan,2012,16180.8871503048,70.6239512195122,9295784,18.8,20.4,Europe & Central Asia,Upper middle income
AZ,AZE,Azerbaijan,1994,2719.34022718708,64.2815853658537,7597000,21.4,37.3,Europe & Central Asia,Upper middle income
BA,BIH,Bosnia and Herzegovina,1999,4062.00866349411,73.9096341463415,3784389,10.748,7.2,Europe & Central Asia,Upper middle income
BA,BIH,Bosnia and Herzegovina,2010,8941.52270817606,75.8076829268293,3835258,9.272,5.1,Europe & Central Asia,Upper middle income
BA,BIH,Bosnia and Herzegovina,1992,,70.5180487804878,4301169,13.549,10.9,Europe & Central Asia,Upper middle income
BA,BIH,Bosnia and Herzegovina,1998,3658.55885943303,73.4372926829268,3775898,11.297,7.8,Europe & Central Asia,Upper middle income
BA,BIH,Bosnia and Herzegovina,2009,8686.59841435601,75.6573658536585,3837732,9.248,5.2,Europe & Central Asia,Upper middle income
BA,BIH,Bosnia and Herzegovina,2004,5723.55424677102,74.9594878048781,3825872,8.772,5.2,Europe & Central Asia,Upper middle income
BA,BIH,Bosnia and Herzegovina,2006,7330.40943345172,75.2314390243902,3838504,8.891,5.1,Europe & Central Asia,Upper middle income
BA,BIH,Bosnia and Herzegovina,2002,4972.2789891407,74.6755853658537,3808347,9.191,5.7,Europe & Central Asia,Upper middle income
BA,BIH,Bosnia and Herzegovina,2003,5261.89809560056,74.8243658536585,3817313,8.903,5.4,Europe & Central Asia,Upper middle income
BA,BIH,Bosnia and Herzegovina,1997,3128.00249684165,72.8587317073171,3779354,11.769,8.4,Europe & Central Asia,Upper middle income
BA,BIH,Bosnia and Herzegovina,2005,6412.54988560358,75.0935365853659,3833377,8.781,5.1,Europe & Central Asia,Upper middle income
BA,BIH,Bosnia and Herzegovina,1994,913.01431609522,71.029512195122,3992256,12.776,10,Europe & Central Asia,Upper middle income
BA,BIH,Bosnia and Herzegovina,1995,1158.71549359821,71.5660975609756,3879278,12.474,9.5,Europe & Central Asia,Upper middle income
BA,BIH,Bosnia and Herzegovina,2011,9422.27610821481,75.9629268292683,3832310,9.235,5,Europe & Central Asia,Upper middle income
BA,BIH,Bosnia and Herzegovina,2008,8796.28075333448,75.5119756097561,3839749,9.164,5.1,Europe & Central Asia,Upper middle income
BA,BIH,Bosnia and Herzegovina,1991,,70.5728048780488,4437898,14.066,11.1,Europe & Central Asia,Upper middle income
BA,BIH,Bosnia and Herzegovina,2001,4661.14530651605,74.5009268292683,3799747,9.627,6.1,Europe & Central Asia,Upper middle income
BA,BIH,Bosnia and Herzegovina,2014,10426.9172783872,76.433243902439,3817554,8.947,4.2,Europe & Central Asia,Upper middle income
BA,BIH,Bosnia and Herzegovina,2007,8025.02320669422,75.3714878048781,3840418,9.036,5.1,Europe & Central Asia,Upper middle income
BA,BIH,Bosnia and Herzegovina,1993,,70.6691219512195,4141167,13.122,10.5,Europe & Central Asia,Upper middle income
BA,BIH,Bosnia and Herzegovina,1990,,70.7832195121951,4526996,14.664,11.3,Europe & Central Asia,Upper middle income
BA,BIH,Bosnia and Herzegovina,2013,10115.5404037591,76.2769268292683,3823533,9.062,4.5,Europe & Central Asia,Upper middle income
BA,BIH,Bosnia and Herzegovina,2000,4373.12508856119,74.2607317073171,3792878,10.168,6.6,Europe & Central Asia,Upper middle income
BA,BIH,Bosnia and Herzegovina,1996,2269.60386475317,72.2088048780488,3810649,12.154,9,Europe & Central Asia,Upper middle income
BA,BIH,Bosnia and Herzegovina,2012,9705.01397901882,76.1201707317073,3828419,9.159,4.7,Europe & Central Asia,Upper middle income
BB,BRB,Barbados,1991,8499.59678659714,71.4033414634146,261281,15.829,11,Latin America & Caribbean,High income
BB,BRB,Barbados,1992,8174.75535607324,71.6312195121951,262184,15.63,10.4,Latin America & Caribbean,High income
BB,BRB,Barbados,2001,11386.8297453506,73.3839268292683,270686,13.581,8.8,Latin America & Caribbean,High income
BB,BRB,Barbados,2007,15144.5807081617,74.3564146341464,276154,12.764,9.8,Latin America & Caribbean,High income
BB,BRB,Barbados,2008,15444.6915253636,74.5191951219512,277315,12.67,9.5,Latin America & Caribbean,High income
BB,BRB,Barbados,2009,14872.8644796034,74.6824878048781,278466,12.575,9.3,Latin America & Caribbean,High income
BB,BRB,Barbados,2013,15876.6183024017,75.3339512195122,282503,12.188,8.4,Latin America & Caribbean,High income
BB,BRB,Barbados,2011,15401.5496498863,75.0081463414634,280602,12.379,8.9,Latin America & Caribbean,High income
BB,BRB,Barbados,2002,11622.6418159499,73.5463170731707,271479,13.394,9.2,Latin America & Caribbean,High income
BB,BRB,Barbados,2000,11443.5765222148,73.219512195122,269838,13.79,8.7,Latin America & Caribbean,High income
BB,BRB,Barbados,1993,8402.72066851679,71.8540975609756,263091,15.423,9.9,Latin America & Caribbean,High income
BB,BRB,Barbados,1994,8720.63551643169,72.0724878048781,264015,15.206,9.5,Latin America & Caribbean,High income
BB,BRB,Barbados,2006,14563.9996966157,74.1931219512195,275040,12.862,9.9,Latin America & Caribbean,High income
BB,BRB,Barbados,1990,8593.94401572932,71.1719512195122,260374,16.025,11.6,Latin America & Caribbean,High income
BB,BRB,Barbados,1996,9555.75093082568,72.4888048780488,265940,14.742,8.9,Latin America & Caribbean,High income
BB,BRB,Barbados,1997,10135.9305514593,72.6842195121951,266944,14.5,8.7,Latin America & Caribbean,High income
BB,BRB,Barbados,1995,9053.49151039393,72.2843902439025,264962,14.979,9.2,Latin America & Caribbean,High income
BB,BRB,Barbados,2014,16116.487565159,75.4964146341463,283380,12.098,8.2,Latin America & Caribbean,High income
BB,BRB,Barbados,2010,15036.3625304529,74.8452926829268,279566,12.478,9.1,Latin America & Caribbean,High income
BB,BRB,Barbados,2004,12540.4731724113,73.8680243902439,273091,13.088,9.8,Latin America & Caribbean,High income
BB,BRB,Barbados,2003,12073.3902181049,73.7071707317073,272261,13.23,9.5,Latin America & Caribbean,High income
BB,BRB,Barbados,2005,13421.014347625,74.0303414634146,274013,12.967,10,Latin America & Caribbean,High income
BB,BRB,Barbados,1999,10742.9438469115,73.0485853658537,268920,14.018,8.6,Latin America & Caribbean,High income
BB,BRB,Barbados,2012,15673.1733129577,75.1710243902439,281580,12.282,8.7,Latin America & Caribbean,High income
BB,BRB,Barbados,1998,10585.9697074394,72.8706585365854,267949,14.256,8.6,Latin America & Caribbean,High income
BD,BGD,Bangladesh,1995,1050.6544995387,61.8873902439024,118427768,31.057,51.8,South Asia,Low income
BD,BGD,Bangladesh,2000,1304.44235793031,65.3479756097561,131280739,27.626,42.6,South Asia,Low income
BD,BGD,Bangladesh,1991,871.079876567099,59.0502682926829,108509679,34.433,61,South Asia,Low income
BD,BGD,Bangladesh,2005,1724.42770760079,67.9718536585366,142929979,24.152,35.5,South Asia,Low income
BD,BGD,Bangladesh,1999,1235.14751519122,64.7238292682927,128746273,28.294,44.2,South Asia,Low income
BD,BGD,Bangladesh,2009,2273.16420141086,69.6837804878049,149905836,21.763,30.2,South Asia,Low income
BD,BGD,Bangladesh,1996,1094.56769345665,62.6295609756098,120987124,30.331,49.6,South Asia,Low income
BD,BGD,Bangladesh,1990,834.048208314477,58.4175609756098,105983136,35.385,63.4,South Asia,Low income
BD,BGD,Bangladesh,2014,3134.15425175505,71.6259024390244,159077513,19.796,24.2,South Asia,Low income
BD,BGD,Bangladesh,2003,1495.5292207013,67.0001463414634,138600174,25.55,38.2,South Asia,Low income
BD,BGD,Bangladesh,1997,1138.93429865409,63.3578780487805,123574107,29.638,47.7,South Asia,Low income
BD,BGD,Bangladesh,2007,2031.77852150986,68.8599756097561,146592687,22.858,32.8,South Asia,Low income
BD,BGD,Bangladesh,2004,1591.40438931671,67.4971951219512,140843786,24.846,36.8,South Asia,Low income
BD,BGD,Bangladesh,1994,1000.28376306561,61.1455365853659,115913710,31.827,54,South Asia,Low income
BD,BGD,Bangladesh,1992,918.454868737846,59.7178536585366,110987459,33.519,58.7,South Asia,Low income
BD,BGD,Bangladesh,2010,2401.71873977807,70.0802926829268,151616777,21.298,28.9,South Asia,Low income
BD,BGD,Bangladesh,2011,2579.33504808833,70.4719512195122,153405612,20.882,27.6,South Asia,Low income
BD,BGD,Bangladesh,1998,1185.98771677334,64.0591463414634,126169583,28.961,45.9,South Asia,Low income
BD,BGD,Bangladesh,2012,2764.78192830626,70.8602682926829,155257387,20.501,26.3,South Asia,Low income
BD,BGD,Bangladesh,2013,2942.81004477245,71.245243902439,157157394,20.142,25.2,South Asia,Low income
BD,BGD,Bangladesh,2002,1424.31223331065,66.4781707317073,136228456,26.252,39.6,South Asia,Low income
BD,BGD,Bangladesh,2008,2171.6297284589,69.2778536585366,148252473,22.283,31.5,South Asia,Low income
BD,BGD,Bangladesh,1993,963.303479112692,60.4188048780488,113442354,32.648,56.4,South Asia,Low income
BD,BGD,Bangladesh,2006,1871.00013546296,68.4256341463415,144839238,23.484,34.2,South Asia,Low income
BD,BGD,Bangladesh,2001,1375.75911356803,65.9301707317073,133776064,26.945,41,South Asia,Low income
BE,BEL,Belgium,1992,20657.5787667951,76.3512195121951,10045158,12.4,4.2,Europe & Central Asia,High income: OECD
BE,BEL,Belgium,1998,24831.8389928821,77.4731707317073,10203008,11.2,3.3,Europe & Central Asia,High income: OECD
BE,BEL,Belgium,2007,36579.6181999703,79.7829268292683,10625700,11.7,2.5,Europe & Central Asia,High income: OECD
BE,BEL,Belgium,1999,25922.8249628198,77.619512195122,10226419,11.2,3.1,Europe & Central Asia,High income: OECD
BE,BEL,Belgium,1994,21927.9381764186,76.6917073170732,10115603,11.5,3.9,Europe & Central Asia,High income: OECD
BE,BEL,Belgium,2009,37629.442841568,79.9829268292683,10796493,11.8,2.4,Europe & Central Asia,High income: OECD
BE,BEL,Belgium,2012,41930.6618333441,80.3853658536585,11128246,11.5,2.3,Europe & Central Asia,High income: OECD
BE,BEL,Belgium,1990,19052.8751883483,76.0519512195122,9967379,12.4,4.6,Europe & Central Asia,High income: OECD
BE,BEL,Belgium,2000,28278.2982894566,77.7219512195122,10251250,11.4,3,Europe & Central Asia,High income: OECD
BE,BEL,Belgium,1997,24303.3899025989,77.3707317073171,10181245,11.4,3.5,Europe & Central Asia,High income: OECD
BE,BEL,Belgium,2006,35071.3754851982,79.380487804878,10547958,11.6,2.6,Europe & Central Asia,High income: OECD
BE,BEL,Belgium,1995,22871.1590015667,76.8407317073171,10136811,11.4,3.8,Europe & Central Asia,High income: OECD
BE,BEL,Belgium,2010,39257.834474162,80.1829268292683,10895586,11.9,2.3,Europe & Central Asia,High income: OECD
BE,BEL,Belgium,2005,33042.8992844792,78.9804878048781,10478617,11.4,2.6,Europe & Central Asia,High income: OECD
BE,BEL,Belgium,2001,29198.0206374408,77.9731707317073,10286570,11.2,2.9,Europe & Central Asia,High income: OECD
BE,BEL,Belgium,2011,40858.7251704577,80.5853658536585,11047744,11.6,2.3,Europe & Central Asia,High income: OECD
BE,BEL,Belgium,2013,43057.2035921556,80.5878048780488,11182817,11.2,2.2,Europe & Central Asia,High income: OECD
BE,BEL,Belgium,2014,43409.2408923283,80.5878048780488,11231213,11.1,2.2,Europe & Central Asia,High income: OECD
BE,BEL,Belgium,2003,31052.3778339369,78.1292682926829,10376133,11,2.8,Europe & Central Asia,High income: OECD
BE,BEL,Belgium,2004,31975.6041802021,78.8780487804878,10421137,11.3,2.7,Europe & Central Asia,High income: OECD
BE,BEL,Belgium,2002,30767.2997489343,78.0756097560976,10332785,10.9,2.8,Europe & Central Asia,High income: OECD
